text,label,index
"The stricken robot, made by Knightscope, was spotted by passers-by whose photos of the aftermath quickly went viral on social media. For some, the incident seemed to sum up the dangers posed in an increasingly autonomous world that has spawned fears over potential misuse (and even legal liability) for self driving cars and weapons systems ranging from drones capable or firing missiles at targets without a human intervening - as well AI itself which may be susceptible more easily than humans are able act with appropriate caution when faced not only deadly threats but also ethical dilemmas such is now being explored through various university research projects In November another security firm K5 Systems reported its own driverless shuttle vehicle had been struck twice within days while traveling down Highway 101 near San Jose California.. At least one person who saw it happened posted pictures online showing extensive damage caused after passengers told police they were hit deliberately before eventually stopping short - causing 1 million worth damages. The three people behind wheel admitted doing so because ""they felt unnerved"" about their surroundings according local news reports citing them following damaging collisions both times off this same stretch between Santa Cruz county's two largest cities.""",0,403
"13 January 2016 Last updated at 22:15 GMT Edward Hardy, who has dementia and lives in a care home in Wookey, Somerset, played for decades but had not touched the piano since his wife passed away. He told BBC News that he was delighted to be able play again after practising every day with volunteers from Carers UK South West ""I burst into tears when I heard it,"" said Mr Hardey's daughter Sarah McQueen-Hardy on hearing her father playing",0,404
"The 30-year-old Scot was sent off after 20 minutes of the Exiles' 45-14 loss to Bath on Saturday. Meanwhile, Wasps prop Lorenzo Cittadini has been given a one-week ban after being red carded in his side's Pro12 win over Ulster last weekend for hitting Paul Marshall with an elbow during another incident that also involved Craig Gilroy and Mike Phillips.. Category: Sport",0,405
"The artists wrote graffiti reading ""Homeland is racist"" and ""Homeland is rubbish,"" among others. They say they were asked to write the graffiti in June to ""lend authenticity"" to a new program called Letters of Note, which was filmed for an online documentary about New York City's subways.""It had nothing whatsoever do with race or politics,"" said one artist identified as ""Mas"" on his Instagram account along side images from that day showing him sketching alongside other subway riders before he began applying paint around stations.""We didn't want people like [the head director] asking us why we did it because then you have something more than just two guys doing this stupid thing.""He says while some are against what happened Graffitimania (a movement started by NYC-based art group Klimperei) sees no problem:""A lot has been made out there but if someone wants their voice heard - especially when everything else being aired right now isn't working freedom should be given...I'm really not sure who would bother protesting anyway seeing how everyone seems extremely busy these days.Grafing! The Antihero!""Kassem Allouch [from protected",0,406
"Police were called to Station Road, Wood Green, at about 03:20 BST after receiving reports of a stabbing outside the Jolly Anglers public house. Paramedics treated the man, named by police as 28-year old Ibrahim Arteaga from Haringey in north London - but he was pronounced dead shortly afterwards on his way into hospital The incident is being investigated jointly with Thames Valley Police who have been told that Mr Ateeag had taken some drugs before drinking alcohol and became involved ""in an altercation"" during which one person stabbed him several times",0,407
"Andrew Apperley, 38, from Eastbourne, was reported missing after failing to return to his hotel four days after going to a Full Moon party. Richard Apperley said the situation was ""very alarming"" and that no one had been in contact with him since Monday morning when he left for work at Clipstone Inn on Peas Hill Road near Storrington Picture: Derbyshire ConstabularyPA",0,408
"Edinburgh Airport said more than 781,000 passengers passed through its doors last month, a year-on-year increase of 11.7. Glasgow saw its traffic rise by 8.4 to nearly 600,000. Meanwhile, Aberdeen 's passenger numbers rose 15 percent in January compared with the same time period from 2016 UK air cargo volumes increased 20 after brisk demand during December and early this week",0,409
"Fifty sheep were stolen from a farm in Ammanford and the farmer spotted a flock two weeks later at a livestock market in Llanybydder. After the ewes gave birth, paternity tests revealed that they had been bred by one of his own rams - but it was impossible to tell who owned them because there is no legal recording system for pedigree animals on farms here."" The article goes into further details about this case: ""There are some obvious reasons why people might want such information - thefts or sexual assaults could be traced back through family trees,"" said Patrick O'Neill-Butler [a geneticist], chief executive officer with DNA Genetics Ltd., which specializes... (Read Full Article)",0,410
"A 38-year-old man, who was a back seat car passenger, is in a critical but stable condition in hospital following the B9080 crash at about 22:15 on Wednesday. The injured woman and two men are also said to be receiving medical attention for their injuries Photograph taken from Twitter feed of CarmichaelFiona",0,411
"Shots were fired from a car near St Brendan's Primary School and the victim was hit a number of times. The shooting happened shortly after 15:00 GMT. Ch Insp Jon Burrows said that he believed it to be gang-related but there had been no arrests at this stage."" (via Gawker)",0,412
"Tunisia had faced expulsion from the 2017 Africa Cup of Nations until apologising to Caf for complaints it lodged against the organisation during this year's Nations Cup. Morocco, meanwhile, were banned by CAF and threatened with being stripped off their title after officials briefly suspended a match in Port-Gentil because they thought there was an illegal banner held up behind one team's goalpost protesting about Moroccan claims over Western Sahara territory",0,413
"The draft legislation was approved by 494 votes to 122, and now moves to the House of Lords. Shadow business secretary Clive Lewis was one of 52 Labour MPs to vote against it in Tuesday's Commons debate - but several others have since said they were planning a different position after discussions with constituents or reading more detail on what is proposed."" We are not anti-business: we need jobs for our communities,"" he told unions gathered at parliament last week Labour takes aim over tax dodgers including Google. ""But these companies can help their cause if only firms would pay taxes where profits arise rather than shifting them offshore so that workers cannot afford decent public services like schools.""",0,414
"Mr Poots made the comments on the BBC's Nolan Live on Wednesday night. Speaking to Sinn Fein's Alex Maskey, Mr Poots said: ""We'll do business with you because it's in our interests and we're not going away."" The DUP has been negotiating for weeks over a deal that would prop up Theresa May' s minority government through an informal confidence-and supply arrangement between Northern Ireland MPs who support her Brexit plan - which is opposed by hardline unionists like Arlene Foster whose 10 seats could topple Mrs Mays' administration if they all abstain from supporting key votes after 2020. A source close t0 Ms Fosters told The Times she was concerned about how much of any final package might end at Belfast City Hall rather than Stormont House Buildings..........",0,415
"Media playback is not supported on this device Guy, 20, took third behind winner Dutchman Sebastiaan Verschuren in the 200m freestyle after missing out on the men's 400m final. Tutton, who trained with Team England for nine years before switching allegiance to Australia at 18 and has won gold medals over 100 metres breaststroke as well 50-metre backstrokes said: 'I'm just really proud of myself.' He was actually a little shocked when he found himself standing there next week accepting his bronze medal from Australian Michael Jamieson (right). Advertisement",0,416
"Mr Kalashnikov had been involved in the ""anti-Maidan"" protests in support of deposed President Viktor Yanukovych. It is not clear if he was murdered or committed suicide. Police say an explosive device may have detonated accidentally, causing his death and injuring another man nearby It has also emerged that a number on online posts by him about extremism were deleted before police raided two suspected far right groups based near Kiev last year",0,417
"It was discovered by a passing police patrol near Holy Cross Boys' Primary School in Ardoyne in the early hours of Sunday morning. Ch Supt Chris Noble said the device weighed 1kg and had been placed on top an electricity box at around 8pm last night (Saturday). The bomb squad made safe what they described as ""a viable explosive"" which could have caused serious injury or loss life, he added.""At this time we are not sure if it is linked to any terrorist activity,"" Mr Newell told journalists outside Belfast City Court yesterday where three men were charged with causing criminal damage earlier today after being arrested under anti-terrorism laws offences The area has experienced some recent violence during loyalist parades through Catholic neighbourhoods including Crumlin Road..Police Service Northern Ireland Chief Constable Matt Baggott praised officers for their swift response saying: ""I want again pay tribute that when such threats occur our communities can be confident local people will react swiftly.""He also paid homage those who lost loved ones from tragic events like these.""Time alone cannot heal but I hope you find comfort knowing your family members' sacrifice helped protect others,"" He continued""This incident represents another significant success achieved against terrorism over just 12 months since republicans first targeted Christmas markets.""",0,418
"John Fell, from Cumbria, is confident his 1.5kg ostrich egg covered in meat will earn him a Guinness World Record. The existing record was set in 2008 in a London pub by Gareth Roberts and Robert Thwaites with an 11lb six ounce (4 kg) bird's nest that took three days to eat at the Trago Mills restaurant The only problem this man has getting into Loch Ness - it seems there are far more monster legends than real ones",0,419
"The Yellows dominated possession but were caught on the break by Lenell John-Lewis who fired in spectacularly from 25 yards just before the interval. Pat Hoban rewarded Oxford's dominance when he bagged a second goal for The Blues at 61 minutes, his shot clipping off one defender and trickling over Davison into an empty net to spark wild celebrations among both sets of fans following another superb performance against their bitter rivals Manchester United are tipped not only as favourites this season with many bookmakers offering odds ranging between 45 or 5 6 that they will be crowned champions once again after winning last year' s title fairly comfortable fashion going 15 points clear back then while Manchester City have been installed 2nd favorites currently priced around 1 - 3 depending upon which firm you look too though few would argue if asked about them being genuine contenders like most people think Liverpool could challenge something more than those two sides probably Chelsea maybe third given where Jose Mourinho is taking things now plus I am also wondering what Arsenal might do under Unai Emery i mean flat out bullish optimism can sometimes pay dividends so never say die attitude has its merits despite years failing miserably even getting relegated twice during Arsenals reign here overall it all looks good value right us NYC give me four anyhow!",0,420
"Prof Allyson Pollock and colleagues at Queen Mary University of London say the contact sport is too dangerous. They do not want an outright ban but say the sport must be more heavily regulated, perhaps with compulsory head protection for all players (ScienceAlert). The team behind a controversial paper that contended gay men are less masculine than straight ones has retracted it after identifying two errors in its data analysis methods - including one flaw they said could have inflated their conclusion by as much 13rd or ""around 100 per cent"" (New Scientist)",0,421
"The reactor at Yongbyon has been the source of plutonium for North Korea's nuclear weapons programme. The White House said North Korea should ""focus instead on fulfilling its international obligations."" ""We have repeatedly made clear that we will not accept a refusal by Pyonyang to abide fully with their NPT (nuclear proliferation treaty) commitments,"" it added, calling itself ready if necessary increase pressure in response through further sanctions and diplomatic measures against Kim Jong-un regime.""",0,422
"Police said the woman was the only person in a northbound vehicle that collided with a car occupied by two adults and two children at about 10:50. The occupants of both cars were taken to hospital as precautionary measure, but have since been released from care The police believe alcohol may not be involved",0,423
"It may be their signature pose, but how and why the birds perch on one limb has been a longstanding puzzle. Now, a team from the US has shown that there's an evolutionary reason for this: it helps to conserve energy during flight by reducing drag in certain directions of travel - much like streamlining your body or using aerodynamics when air-skiing (aerodynamic theory can also explain living things flying flat out). The world's largest bird is not extinct after all - its name changed! [The Guardian]",0,425
"So, if you've been inspired by the action in Texas, why not grab your mates and give it a go yourself? Here former New York Giants team-mates Osi Umenyiora and Justin Tuck will be running this event on Sunday 6th May to raise money for All Kids Can. Be part of making history: join us at McCoy Stadium! Click here now - www.allkidscan",0,427
"Media playback is not supported on this device Belgium, ranked second in the world, are the next test for Chris Coleman's side as they look to continue their remarkable progress under a new coach. The World Cup will be played between 15 June and [...]",0,428
"In recent months, state media have been stressing the waters have been China's ""since ancient times."" Now, state media are rolling out masses of fresh material aimed at discrediting The Hague tribunal set up in 1899 to arbitrate claims from other countries. The English-language newspaper Global Times recently ran a story accusing judges and prosecutors involved with investigating genocide committed by Myanmar during its crackdown on Muslim Rohmha...",0,429
"Georgina Callander, 18, was among 22 people who died in the suicide bombing at Manchester Arena on 22 May. Hundreds attended the ceremony at Holy Trinity Church in Tarleton, Lancashire. The Guardian reports that she will be buried alongside her mother Elizabeth and stepfather David Setchell when they are laid to rest close by later this month (22Jul17).",0,430
"The 23-year-old from Guernsey appointed Veronelli in December 2013, but he is no longer able to commit to spending up to 40 weeks a year on the road. Veronelli, 36, said: 'I originally started with Radio 1Xtra at 18 and worked my way through all of its DJ teams until I got into BBC London Live as their afternoon show presenter - that's where it just became too much for me.' Hollie Smith (pictured) has taken over his shift while she works towards her dream job...",0,432
"He suffered a stroke two weeks ago and his condition improved before a sudden deterioration on Tuesday. Mr Peres, who was one of the last of a generation of Israeli leaders to have fought for independence from Britain in 1948-49 - as well its first prime minister after Israel's founding seven decades later - resumed active public life only three months earlier when he attended Barack Obama' s inauguration ceremony at Jerusalem 'stadium. ""We are all mourning today,"" said President Rivlin, whose father also died suddenly while serving office.""Yitzhak Rabin once commented: The loss is not lessened if we lose him now than it would be had I lost my son younger.""Mr Netanyahu has been there often since but did so himself this time because ""I could take no more"" an unnamed aide told reporters afterwards.. In Washington where Mrs Clinton will become Secretary Of State next month her spokesman called Yasser Arafat 'a terrorist'.The US Embassy statement came hours ahead Prime Minister Benjamin Netanyauploaded snippets that appeared during their phone call following calls with several other world dignitaries including European Union officials over damage done by raining missiles fired into southern Gaza Strip communities...",0,433
"There has been damage to property but no injuries. Forecasters have indicated that it will be dry and bright for most of Scotland by Wednesday afternoon. Ferry services have been cancelled across the Forth Estuary, while several flights in or out were delayed when one runway was temporarily closed at Edinburgh Airport due weather conditions."" ""It isn't raining too hard here,"" said Tyler Dawson as he flagged down a taxi on his way into town from St Andrews University where I met him after dinner last night with friends.""I can see more rain coming later if we get lucky though.""",0,434
"Nether Edge Green Party councillor, Alison Teal, was served with a legal notice for her involvement in protests against Sheffield City Council's tree felling programme. Ms Teal was previously arrested and charged after taking part on Thursday 17th November 2018 at Lea Road School playing fields when approximately 36 trees were being illegally destroyed by the council despite having planning permission which had been granted 16 years ago to protect them from destruction! Sheffield is known as 'The Garden city' yet here we have an elected representative who has agreed not only that native species should be removed but also cut down deliberately because of their age or condition rather than replanted elsewhere.......This action amounts (in my opinion) to criminal damage under The Criminal Damage Act 1971 section 8 (5). It can carry up 10yrs imprisonment per offence.....Councillors are exempted!! She must appeal otherwise she will simply do prison time???",0,435
"The Welsh Rugby Union (WRU) said he had been told not to report for training with the rest of the players on Monday. It is seeking clarification about an incident that took place in a bar, but it has yet to explain why Tomic was left out while other overseas workers were allowed back into camp once they cleared customs and immigration control at Heathrow Airport last week",0,436
"""This is where it all happens,"" says the star, who has scored more number one singles (seven) than any other British artist this decade, as he welcomes the BBC to Hull for a live performance and interview. The greatest hits from his illustrious career will be performed by Sir Tom alongside The Royal Philharmonic Orchestra at East Park Concert Hall on Saturday 4 March 2015 with tickets going sale Friday 3 February priced 19bkts (12 under 16s).",0,437
"The girls were ""touched inappropriately"" in the Castaway Camp playground at the park in Windsor, Berkshire, on Thursday 11 August. Thames Valley Police refused to give the suspect's age or gender but said he was Asian and had been a volunteer working with children for more than 10 years",0,438
"The private CaixinMarkit manufacturing purchasing managers' index (PMI) dropped to 47.8 in July from 49.4 in the previous month. It is worse than a preliminary reading of 48.2 and is well below consensus expectations for PMI at 50, according...",0,440
"Media playback is not supported on this device The midfielder, 28, is under contract with Arsenal until 2018 but speculation over his future has been widespread. ""It is definitely my target and I think it's realistic,"" he said of a move to United or Real Madrid in the summer transfer window Getty Images 126 Cesc Fabregas: Age 29 Position Goalkeeper Club Chelsea Contract expires 30 June 2016 PA 2 26 Diego Costa - age 25 Forward FC Barcelona Contract signed 8 August 2014 Iniesta will be hoping for more goals from Spain striker as they look improve their chances at winning La Liga next season Reuters 3-37 Lionel Messi (left) Midfielder BARCELONA 5 YEARS 167m (125bn) - 2024 He may have only just turned 27 last month yet already there seems no end... AFP 4 - Paul Pogba Hector Moreno Manchester UNITED 1 year left 25mln 2013 Man Utd06 Frenchman could feature heavily if boss Mourinho opts against throwing Ander Herrera into midfield LAURENT FIFE via GETTY IMAGES 9 Miguel Angel Britos Atletico Nacional Colombia International defender Out Of Work since leaving Porto due injury AI10 Luis Gustavo Brazilian Defender Partizan Belgrade On Loan From Zenit St Petersburg Possible return back loan deal agreed 11 Ever Banega Fiorentina Argentine Right Back Under 24 Years Old 12 Sergio Busquets Spanish Internacional Batista Has A Release Clause For Any Team 13 Yannick Carrasco Belgian Rubin Kazane Who Played Against Ajax 14 Gerard Deulofeu Espanyol Catalonia Left Winger Upcoming 15 Miranda Goncalves Flamengo Brazil Born 16 Xabi Alonso Bayern Munich German Central Defensive Player 17 Radamel Falcaoc Raiola Monaco Engine Room 18 Moses Simon Deportivo Calama Second Division 19 Marcos Rojo Sporting Lisbon Portugal Youth Fullback Scored 22nd minute goal vs Albania which took them past Italy 23 Arda Turhan Trabzonspor Turkish Striker Free Agent After Leaving Shaktar Donestk Before World Cup Qualifying Games Are To Take Place JUAN BARRETO ORLANDO SIERRA VIA REUTERS 21 Dimitri Payet West Ham Fareham England CB Can also play wright No known club currently paying him wages AP22 Adrien Rabiot Paris Saint Germain Young Attacking Centre Half Wonderkid Could Be Worth Billions If Sold Correctly TO VIKTOR KLIMOVSKIY CHF SPORTSFILE FRANK RUFINA PICTURE ALLSPORT 7",0,441
"Speaking on BBC Radio 4's World At One programme, General Lord Dannatt said it was wrong to ""talk up"" the incidents. Five Afghan soldiers died in an assault on the British base at Sangin last month and nine members of a French rescue team were killed when they came under Taliban fire near Kandahar airport this week - both attacks claimed by al Qaeda militants from Pakistan or Afghanistan itself."" The Americans can afford that; we cannot,"" he added..""And yet there are some people who talk about these things as if somehow our security is being threatened...I think one has got far too worried over what seems like small-scale acts which actually don't do anything other than create anxiety among serving men...""He also played down claims made earlier today (Thursday) night suggesting Britain had sent troops into Helmand province without proper equipment for their protection because ministers feared losing political support ahead next year's general election:""At no stage have I seen any evidence personally [of] not having enough kit.If you look back through history almost every warring nation brings its more lightly armed forces forward very quickly so gradually build them out with heavier weapons systems.What did happen though before Christmas time while coalition defence chiefs deliberated whether perhaps sending extra armoured personnel carriers might be better then plumping instead - rightly given where else could those vehicles go?-for ammunition rather heavy machine guns would make sense...it looked altogether less impressive but much cheaper,""he admitted.""That sums us all right now quite fairly...""",0,442
"Nico Rosberg headed team-mate Lewis Hamilton by 0.505secs after the Briton made a mistake on his best lap. And the German was a massive 1.834secs quicker than Kimi Raikkonen, third fastest for Ferrari but more importantly - and this is an important point in terms of future strategy fights between Mercedes' rivals over who can get their cars into Q3 first at Hockenheim next weekend - he did it with both sets (after locking up) working properly following yesterday's problems that stranded him out 20th place from 21 drivers during qualifying proper as various fixes were trialled to remedy cooling issues which had prevented them running together all week long prior through practice sessions 6 7 before finally seeming fixed enough earlier today ahead This means if there isn't any kind weather or other factors like mechanical failures etc come across tomorrow then we should have two teams vying hard right down until literally just one second separates 89 places via different strategies depending upon tyre use going forward: Vettel wants maximum grip ones whereas Button needs extreme durability due generally being heavier car so slower acceleration times even though they are faster cornering speeds round here compared against others... Meanwhile I've heard some suggestions about how perhaps Alonso might try doing something similar himself when Pirelli bring back new rubber later although not sure what technical details will be available post Valencia testing day apart form latest updates themselves... But still sounds unlikely! Anyway F1 Fanatic readers also know exactly where you need your glasses these days given comments emanating loudly mostly recently regarding certain people:",0,444
"Jocelyn McKay is now 81 and said she feels ""released"" from the feelings that gripped her for so long. ""I may be old, but at least I am happy,"" she added with a laugh."" If you are seeking support or information call Lifeline on 131114",0,445
"Protesters hung a sign over the city's famous Rialto bridge and some carried suitcases to symbolise having to leave. Locals say they are being forced out by high rents, housing costs or buy-out offers from landlords who want their properties back The protest is part of an international phenomenon called 'Occupy' which started in New York last month with people posting on social media such as Facebook about how hard it was making ends meet",0,446
"Daniel Bragg, 37, hit Julie Cook, 44, so hard he broke her left eye socket in the assault, police said. Ms Cook fell and hit her head on the floor, sparking a seizure that sent Mr Barratt to hospital with severe facial injuries but no broken bones or internal bleeding."" ""Mr Barber was one of many witnesses who came forward after seeing local media reports about his wife's death,"" The Daily Telegraph reported yesterday (1812). ""He gave evidence against both men at Warrnambool Magistrates Court last year where they were charged by summons for grievous bodily harm causing permanent impairment likely serious disability.""",0,447
"It comes after Swansea City FC's American owners revealed they are in talks with the council over increasing capacity at the ground. The Swans want to add 12,000 seats but a new stadium would need planning consent for development of land adjacent which is owned by Magdalene College School and St Michael's Catholic Primary school http:www-miceaneveningnews.-commediacentre?actiondisplayid 821br",0,448
"His rival Yvette Cooper has called the war ""wrong"" while Andy Burnham has referred to it as ""an incredibly difficult period"" but said respect should be given to those who served. The Labour leadership candidates have been asked in a BBC hustings whether they would support British troops being sent back into Iraq, if requested by US President Barack Obama or some UN resolution on humanitarian grounds - something that neither Cameron nor Clegg had ruled out earlier this week when discussing possible military action against ISIL (also known... read more",0,449
"Darby, 28, made 194 league appearances for the Bantams and helped them to promotion from League Two in 2013. New deals have been offered to goalkeeper Rouven Sattelmaier, defenders Matthew Pennington (who spent time on loan at Morecambe last season), Andy Rose, David Jones - whose one-month deal expires this week - plus Ben Pringle who played against City two seasons ago as a 16 year old substitute when they were under Simon Grayson's stewardship. The club will put an offer around 1m together with bonuses into terms which would see Darbys stay until 2019 should he accept it before his current contract runs out next month. (Daily Mail) Read more: The Sunderland connection...",0,450
"The 35-year-old will have security clearance and access to classified information, but no official title or salary when she works in the West Wing. She will serve as her father's adviser on international affairs a role previously held by former national economic council director Gary Cohn during Trump's first year of his presidency - which could mean additional responsibilities related with trade negotiations like NAFTA revamp that are currently being worked out at this time,"" Reuters reports (Burns 2020). [Read full article]",0,452
"One of the first out of the blocks is a touring production of All My Sons by black-led theatre company Talawa. The story centres on all-American couple Joe and Kate Keller, whose son dies in an accident caused when he falls into machinery while playing with his friends at work; it was written after Pearl Harbor but runs just as powerfully today to expose issues such gay adoption rights for American families that resemble many Brits' own family histories too closely - there's even one character called 'Billy'.",0,453
"Kallum Watkins gave the bottom-of-the-table Rhinos an early lead but Willie Isa's first two Wigan tries put them 12-4 ahead at the break. George Williams, Dom Manfredi and Ben Flower added further scores to ensure victory for Mick Potter's side",0,454
"Two employees of the Council on American Islamic Relations (CAIR) were initially quarantined in the office. A note reading ""die a painful death, Muslims,"" was in the envelope with the letters threatening to kill them and their families if they did not follow Sharia law deception"" or an alternate threat). The FBI is investigating both incidents as hate crimes.[75] The first attack occurred shortly after midnight Friday at Al Noor mosque In Christchurch,[7677]:7-8 where 41 people died[78]. Here's what we know about that shooting so far: - It appears 42-year old Australian Brenton Tarrant purposely drove 50 km from his home town Dunedin armed only... Read More",0,455
"Syrian state media says toxic gas was contained in shells that rebels have been firing at government-held areas in the divided city. Russian news agency Interfax says seven people died of suffocation and six were injured nearby by what it called a ""toxic substance."" The Britainbased Syrian Observatory for Human Rights said Wednesday's bombardment hit several neighborhoods near Damascus Gate, which leads to rebel positions outside Syria's capital.... (full article)",0,456
"The investigation by the Police Service of Northern Ireland (PSNI) follows a 2013 investigation by BBC Panorama into the Military Research Force, or MRF. Daniel Rooney was 18 when he joined in 2001 at age 16 When interviewed about his time with The Army Reserve we are told: 'He said that it wasn't like special forces but more what you call an SAS-lite force.' In other words they were trained for terror missions rather than conventional warfare as would be expected from regular British army personnel",0,457
"Susan Fowler, a software engineer, wrote a blog post about a ""very, very strange year at Uber."" In it, she says her manager tried to have sex with her on the first day of work. ""I remember thinking: 'Is this normal?' It was clear that A) I really didn't want there [sic] help and B), what is going wrong here?""",0,458
"Some dairy farmers have said they face going out of business if prices they receive for their products do not rise. They have held protests at supermarkets to show their anger over the low price levels and retailers' response that it is a market-led situation."" The conference on Wednesday will be attended by Mr Bainimarama, Minister Aiyaz Sayed Khaiyum from Fiji which holds Presidency in 2012; Ms Vicki Tuck (Australia); Dr Marlene Moses (Nigeria) and other dignitaries including some Indian Union Ministers who are expected also.",0,459
"Lewis-Francis took up the sport four months ago with the aim of competing at the Pyeongchang 2018 Winter Olympics. He won 4x100m relay gold at the 2004 Summer Games. GB Athletics said it was ""extremely disappointed"" by his decision to withdraw from TeamGB, but wished him well in future endeavours."" Internet matchmakers can also help you find some local fun or try out your luck online for those that live nearby (or not far away). For instance: - If we were looking only a few miles apart and wanted someone who lived within 10 minutes walking distance - there are sites like Quickie [for casual sex] where people post ads specifically seeking others no more than ten minute's drivewalking time; while other adult classified site options such as Adult Personals Club don't have geographical restrictions on sign ups.- On Craigslist Casual Encounters section - both personal profile subsections surrounding ""Casual Sex"" sections offer opportunities if anyone is interested - there's an entire column dedicated strictly towards couples without children wanting women between 18 23 years old... Or another option would be Tinder which has additional filtering functions when identifying potential matches based upon location. - and even niche dating websites! This includes everything ranging ChristianMingle - CatholicMatch- MuslimaJewDating?.com.. And what about LGBTQ? There're many choices here too including PlanetRomeo, GayPersonMeetUp., QueerFriendFinder. just search around their tags categories until something piques enough interest.)",0,460
"Steven Tolley, 48, from Tiverton was one of three men injured while working on the northbound carriageway of the A361 at Gornhay Cross, Tiverton. He was airlifted to Derriford Hospital in Plymouth but later died as a result injuries sustained whilst clearing debris following an accident involving two lorries which had collided head-on between Redlake and Hatherleigh near Bickmarsh Road around 8am yesterday morning (Monday). Prosecuting Counsel Paul Greaves told Taunbridge Crown Court that Mr Wolff's Volkswagen Golf car came off its side road onto tarmac when it crashed into another vehicle travelling southwards - causing significant damage with part falling across both lanes forming what has been described by witnesses ""a dam"" blocking all traffic flow along this stretch for several hours during rush hour last Monday afternoonevening before being cleared up overnight."" Reading...",0,461
"They say the parts, possibly from a Buk surface-to-air system, are ""of particular interest"" and could help show who was behind the crash. But they say they have not proved that it came out of Russia or Ukraine something Ukrainian officials also doubt Wednesday night given how soon after MH17 went down investigators found pieces in both nations' territory."" The Guardian (July 29) reports: LONDON - Investigators said Thursday there were no signs yet to suggest any link between an intercepted Russian military convoy near Crimea last week with this month's disaster over eastern Europe where 298 people died - but one expert warned against jumping too fast on conclusions ahead...",0,462
"Even though Cuba is less than 100 miles away from the US, the two counties fell out in 1959, and no American president has visited since then. The fall out was a result of Fidel Castro's communist revolution overthrowing America-friendly dictator Fulgencio Batista."" Mason Kern: ""I imagine it would be like visiting another country right now because our presidents do not give anyone permission to visit or even communicate with them except for their own citizens.""",0,463
"Mylan said it expected to start selling a cheaper generic product ""in several weeks"" at a list price of 300 (PS230). That is about half the list price of the cheapest 12.5mg Glivec tablet, now priced in South Korea and other markets as high 500 per month or more for patients with chronic myeloid leukaemia who have failed two prior therapies.. If you do buy this medicine on line buying Mestilat from Mexico will save money because there are no taxes collected by your state governments when purchasing medicines online so that's why we recommend our clients order their medications through us rather than ordering them directly via email contacts sent out over time after an initial purchase has been made...",0,464
"The Department for Environment, Food and Rural Affairs found the number had gone up by 200 million since 2013. There has been a big problem with plastic carrier bags in supermarkets - but these are now being phased out too as customers begin to bring their own reusable shopping sacks or cloth ones from home,"" she said Significantly more people wanted legislation introduced that would ban single-use plastics altogether - 81 of respondents compared 31. The study also showed there was strong support (86) among those questioned about introducing an additional environmental tax on non biodegradable packaging such polystyrene foam cups.""",0,465
"It was always going to be a highly charged farewell, after 112 years, to this football bastion of east London and the one consolation was that at least no-one was expecting us. When I first started here in 1983 it appeared as though we would never have an audience because there were so many other sports teams coming through - who had money behind them? The attraction for me is when big crowds turn up on Saturday afternoon or Wednesday night; they are amazing occasions with people singing along passionately every time our players get into position near their opponents' penalty area where you can see all those large numbers congregating around your goalkeeper but also across from him too - if someone comes forward then everyone else plays sweeper! It feels like being part not only playing under pressure against Manchester United (who won 2-1) back home last week following my good result over Christmas period which brought three points away v Charlton Athletic although before hand having been beaten by Stoke City 4 goals 0 earlier during its midweek match 11 days ago...then losing 1 nil today 5th January 2016 versus Blackburn Rovers just prior meeting Wolves again tomorrow 27 hours later..with both fixtures still live televised ones helped maintaining interest levels throughout various interruptions...its achievable especially given experience gained these past few seasons working alongside some competent individuals: Steve Hollis chief executive Alex Mowatt Head Coach respectively offer encouragement while reassuring stable foundations exist within structure employing modern methods delivering results consistently since taking charge two summers previously ...and now looking likely retaining Football League status next season pending possible promotion. We certainly aren't outclassed,but must maintain consistency until final game played April 21st 2017..or beyond",0,466
"Matthew Gillard, of Connsbrook Avenue in east Belfast, pleaded not guilty to charges including kidnapping and false imprisonment. The defendant, 25, also denied charges of common assault, assaulting a police officer with intent - causing him fear or injury - entering an enclosed yard without consent; resisting arrest as well offences under the Firearms Act 1997 (causing criminal damage at Henry Taggart Sixth Form College) for which he was unlicensed possession etc In one incident on October 1 last year Mr Magill went into his work office when she heard banging noises coming from her son's room adjoining it.She found that by removing furniture placed against two windows physically locked herself out but saw Joyce outside who told them there had been no burglary attempt",0,467
"Helen Smith, who lives in Deal with her British husband and their two children, applied for a new visa last September. But she is still waiting for officials to return the application form filled out by an immigration officer at Heathrow Airport's Terminal 5 when they refused permission on medical grounds after three months' delay - despite having all of Helen's supporting documents ready including letters from doctors which stated that it was safe enough ""for them"" (the family) live abroad while there were no comparable facilities available locally! The 42-year old boasts: ""I am healthy but because I have lupus disease my son has inherited this disorder."" She adds:""In fact we are lucky as he needed only one blood transfusion since birth compared other kids whom need six or more transfusions,"" said Ms.... [More]",0,468
"Anthony Tavernor has been restoring Plas Cadnant Hidden Gardens, near Menai Bridge, on Anglesey for 20 years, describing it as his life's project. But after days of heavy rain, a flash flood caused by torrential downpours forced the team to call in emergency rescue services and evacuate their volunteers from an upper floor",0,469
"The neighbours entered the burning property in Milford Drive, on Sunday afternoon in an attempt to rescue two cats, police said. The occupants were not home at the time. The fire brigade was called and put out a small blaze that had started after they arrived but all three floors of t... Read More...",0,470
