text,label,index
"Kallum Watkins gave the bottom-of-the-table Rhinos an early lead but Willie Isa's first two Wigan tries put them 12-4 ahead at the break. George Williams, Dom Manfredi and Ben Flower also touched down in the second half, before Watkins scored his second try of the game to make it 32-10.",0,454
"Two employees of the Council on American Islamic Relations (CAIR) were initially quarantined in the office. A note reading ""die a painful death, Muslims,"" was in the envelope with the package. The CAIR employees were deeply disturbed and horrified by the message, and CAIR released a statement about the incident. The organization condemned the hate-filled message and noted that such attacks would not be tolerated. They urged law enforcement to investigate and prosecute the perpetrator of the crime and called on all Americans to reject Islamophobia and bigotry in all its forms.",0,455
"Syrian state media says toxic gas was contained in shells that rebels have been firing at government-held areas in the divided city. Russian news agency Interfax says seven people died in Tuesday's attack. Syrian state media did not identify the type of gas used in the shelling, but it said there were symptoms of ""asphyxiation."" The Britain-based Syrian Observatory for Human Rights, which tracks Syria's civil war, says eight people died in the shelling and that more than 20 were injured. It said two of those killed were children. The Observatory said the shells landed in the government-held area of Sheikh Maqsoud in Aleppo. The Observatory said it was not immediately clear what type of gas was used in the attack. The attack comes as a humanitarian crisis has been deepening in Aleppo, with hundreds of thousands of civilians trapped by fighting between government forces and rebels.",0,456
"The investigation by the Police Service of Northern Ireland (PSNI) follows a 2013 investigation by BBC Panorama into the Military Research Force, or MRF. Daniel Rooney was 18 when he joined the MRF. The MRF was set up in the late 1990s to gather intelligence about dissident Republican activity in Northern Ireland. The unit was disbanded in 2004 following the Good Friday Agreement. Rooney is alleged to have used physical force on suspects and was accused of failing to follow proper procedures when dealing with detainees. He has denied the allegations. The PSNI said it had received a complaint from Rooney that he was subject to ""unlawful or improper treatment"" while serving in the MRF. It said that it was treating the complaint seriously and would be conducting an investigation into the allegations. The PSNI added that it was committed to ensuring that any potential criminal offences were investigated thoroughly and impartially. It said it had taken the necessary steps to protect any potential victims and witnesses, and that its investigation would be conducted in a ""transparent and fair manner.""",0,457
"Susan Fowler, a software engineer, wrote a blog post about a ""very, very strange year at Uber."" In it, she says her manager tried to have sex with her on her first official day of work, and that she reported the harassment to HR, only to be told that because he was a ""high performer,"" they wouldn't do anything about it. She also describes a culture of sexism and sexual harassment at Uber, where women were treated unfairly and given fewer opportunities than their male counterparts. Finally, she talks about how the company brushed off complaints from female employees, even when the allegations were backed up with evidence. Fowler's blog post sparked intense media coverage, and led to an internal investigation into the allegations. The investigation ultimately resulted in the firing of over 20 Uber employees for various forms of misconduct, including sexual harassment. It also led to the resignation of CEO Travis Kalanick, who had been accused of not taking the allegations seriously enough. Ultimately, Fowler's blog post helped to spotlight the issue of sexual harassment in the tech industry and forced companies to take a closer look at their culture and policies.",0,458
"Some dairy farmers have said they face going out of business if prices they receive for their products do not rise. They have held protests at supermarkets to show their anger at the low prices they receive for their produce, and to highlight their plight. They have also called for government support in the form of subsidies and other measures to help ensure their businesses remain viable. In the face of rising production costs, many dairy farmers are struggling to stay afloat, and some are facing bankruptcy. The government has responded to these concerns with a package of measures designed to make the dairy industry more sustainable in the long-term. These include grants to help farmers transition to new farming practices, such as organic farming; funding to improve farm infrastructure; and reform of the dairy supply chain to ensure better prices for farmers. The government has also committed to increasing monitoring and enforcement of anti-competitive practices in the dairy industry, and is providing financial assistance to farmers who want to switch to producing plant-based alternatives to dairy products. However, there are still concerns that the measures announced may not be enough to save some dairy farms. Many farmers feel that the government must do more to support them and to ensure that their businesses remain viable. There is a need for a comprehensive, long-term plan to secure the future of the dairy industry and protect the livelihoods of those who depend on it.",0,459
"Lewis-Francis took up the sport four months ago with the aim of competing at the Pyeongchang 2018 Winter Olympics. He won 4x100m relay gold at the 2004 Summer Games. GB 's four-man bobsleigh team, which includes Lewis-Francis, are currently competing in the World Cup and will be looking to qualify for the Olympics. The team finished fourth at the 2016 World Championships. Lewis-Francis is one of Britain's most experienced athletes, having competed at six Olympic Games. He was a former world indoor champion, as well as a Commonwealth gold medallist. He has also won a number of medals at the European Championships and World Championships over the years, as well as setting British records. His current focus is on the four-man bobsleigh, which he hopes will take him to the Winter Olympics in 2018. Lewis-Francis says he is determined to make the most of the opportunity and is confident that the team can secure a place at the Games. He knows that success in this new sport requires dedication and hard work, but believes that the team has what it takes to succeed.",0,460
"Steven Tolley, 48, from Tiverton was one of three men injured while working on the northbound carriageway of the A361 at Gornhay Cross, Tiverton. He was airlifted to Derriford Hospital in Plymouth with serious leg injuries. He is currently receiving treatment and his condition is described as stable. We wish Mr Tolley a speedy recovery and send our thoughts to him and his family at this difficult time.",0,461
"They say the parts, possibly from a Buk surface-to-air system, are ""of particular interest"" and could help show who was behind the crash. But they say they have not proved conclusively that the aircraft was shot down. The Dutch-led Joint Investigation Team (JIT) leading the criminal inquiry into the MH17 crash has identified 100 people it suspects were involved in the tragedy, which killed 298 people. It says those responsible must be brought to justice.",0,462
"Even though Cuba is less than 100 miles away from the US, the two counties fell out in 1959, and no American president has visited since then. The fall out was due to the Cuban Revolution, which saw Fidel Castro take control of the country and turn it into a socialist state. The US responded by imposing an economic embargo on Cuba, which is still in place today. Since then, diplomatic relations between the two countries have been strained, but in recent years they have improved. In 2014, the Obama administration re-established diplomatic ties with Cuba and eased some of the travel restrictions that had been in place for over 50 years.",0,463
"Mylan said it expected to start selling a cheaper generic product ""in several weeks"" at a list price of 300 (PS230). That is about half the list price of the product sold by the drugmaker, Sanofi. Mylan also said it would launch a patient access program to help patients who have difficulty paying for their medications. The program will provide up to 300 in savings per fill, with eligible patients receiving up to three fills of the generic product at no cost. Mylan said that in addition to the list price reduction, the company is committed to working with payers and other stakeholders to further reduce out-of-pocket costs for patients.",0,464
"The Department for Environment, Food and Rural Affairs found the number had gone up by 200 million since 2013. There has been a big problem with plastic carrier bags in the UK, as they can take hundreds of years to decompose. The government has introduced a 5p charge on plastic carrier bags in England, with the money going towards good causes. Scotland, Wales and Northern Ireland have also had similar charges for some time. This is one of several measures that have been taken to reduce the amount of plastic waste in the UK. Other steps include introducing laws banning microbeads from cosmetics, encouraging producers to use less packaging, and promoting reusable alternatives to single-use plastics. In addition, the government has invested 61.4 million since 2015 to improve recycling facilities, increase awareness of plastic waste, and fund research into new technologies to help tackle the problem. Overall, these measures have had a positive impact and the amount of plastic carrier bags used in the UK has gone down considerably since 2013.",0,465
"It was always going to be a highly charged farewell, after 112 years, to this football bastion of east London and the one consolation was that at least no-one was going to leave the Boleyn Ground with any doubts as to the outcome of West Ham United's final match here. The current generation of players did justice to the occasion and their predecessors, past and present, with a suitably emphatic 3-2 victory over Manchester United - a team who, ironically, will be their new landlords when they move across London in the summer. It was a fitting end to an era for the club and its supporters and it was perhaps fitting that, after so many years of ups and downs, the Hammers finished on a high. The atmosphere was electric all night, with the home fans in full voice from start to finish and even the away fans getting in on the act. The game itself was an entertaining affair, with the Hammers taking the lead early on through a Cheikhou Kouyate goal before Anthony Martial equalised for United. Michail Antonio then put West Ham back in front before Mark Noble made it 3-1 with a penalty. A late Wayne Rooney goal gave United some hope but it wasn't enough as the hosts held on for a deserved win. There were emotional scenes at the final whistle, with the players, staff and fans all paying tribute to the ground they called home for over a century. It was a bittersweet ending but one that will live long in the memory of those who were there to witness it.",0,466
"Matthew Gillard, of Connsbrook Avenue in east Belfast, pleaded not guilty to charges including kidnapping and false imprisonment. The defendant, 25, also denied charges of common assault, assaulting a police officer, possession of an offensive weapon, criminal damage and attempting to pervert the course of justice. The alleged offences are said to have taken place on December 3 2017 in east Belfast. Mr Gillard was released on bail and will stand trial on a date yet to be fixed.",0,467
"Helen Smith, who lives in Deal with her British husband and their two children, applied for a new visa last September. But she is still waiting for officials to return her passport with the visa. Helen Smith's situation is unfortunately not uncommon. It can take months for an application to be processed, and even longer if there are any delays or complications. If Helen has already submitted her application and is still waiting for a response, she should contact her local Visa Processing Office to inquire about the status of her application. They should be able to provide her with more information on when she can expect a response. In the meantime, Helen should make sure to keep all of her documents and records up to date and in order so that she can demonstrate that she meets all of the requirements for the visa.",0,468
"Anthony Tavernor has been restoring Plas Cadnant Hidden Gardens, near Menai Bridge, on Anglesey for 20 years, describing it as his life's project. But after days of heavy rain, a section of the garden's bank collapsed in October 2020, washing away part of an old stone wall and a walkway. In response to the incident, Tavernor has been working with engineers and experts to repair the damage done and ensure the garden remains safe. He is also seeking grants from organisations such as the Heritage Lottery Fund and Historic England to help fund the project. Tavernor is also exploring ways to make the gardens more resilient to extreme weather events in the future. This could involve installing drainage systems, raising pathways, and using more natural materials such as woodchip and gravel to reinforce walls and paths. The Plas Cadnant Hidden Gardens have been a popular tourist attraction for many years, but due to the pandemic, 2020 was a difficult year for the gardens. Despite the setback of the storm damage, Tavernor remains determined to restore the gardens to their former glory.",0,469
"The neighbours entered the burning property in Milford Drive, on Sunday afternoon in an attempt to rescue two cats, police said. The occupants were not home at the time. The cats were rescued by the neighbours. The Milford Drive Fire Department responded to the scene and was able to put out the fire. The cause of the fire is still being investigated. No injuries were reported from the incident, and the two cats are safe and receiving veterinary care. The Milford Drive Police Department would like to thank the neighbours who bravely entered the burning property in an attempt to rescue the cats. Their quick thinking and willingness to help made a difference in this situation.",0,470
"For most of US history, party nominees have been decided by political power brokers and deal-makers behind closed doors. Parties operate like private clubs - they make their own rules , and those in charge can shape the process. In recent decades, however, the nomination process has become more open and democratic. Presidential primaries and caucuses give voters a direct say in who they want to see on the ballot in November. The parties also have adopted reforms to make the process more transparent and accountable. This includes rules that establish deadlines for when states must hold their contests and delegate selection rules that ensure minority representation.",0,471
"Allardyce took charge of the Black Cats in October when they were winless in their opening eight matches, but guided them to 17th and safety. ""I don't want to go through another relegation battle,"" he said. The Black Cats were relegated in 2014-15 and 2016-17. ""We have to make sure we look at the recruitment process and make sure it is a lot more successful this season than it was last season,"" Allardyce added. ""If we can do that, then hopefully we can make sure that we don't go into a relegation scrap again.""",0,472
"The Love Actually star will have a supporting role in the spy film, according to The Hollywood Reporter. Armie Hammer, Alicia Vikander and Man of Steel actor Henry Cavill will also star in the film. The movie will be directed by Guy Ritchie and is set to be released in 2019. The film follows a CIA agent, played by Cavill, who must team up with an MI6 agent, played by Hammer, to investigate a mysterious woman, played by Vikander. Grant will play a ""charmingly debonair"" government official. Ritchie previously worked with Grant on his 2000 movie Snatch. The British actor has also appeared in Notting Hill, About a Boy, Bridget Jones's Diary, and the Paddington films.",0,473
"I feel like I'm playing well right now and can't wait for the second week. I'll be back on Centre Court on Monday but before the action starts again, I 'm going to take some time to rest and recover. I want to make sure I'm healthy, rested and ready for the next round of matches. I'll also be doing some extra practice to keep my game sharp and get ready to compete against the best players in the world.",0,474
"Security assistance has been withheld since 2011, when the Gulf state put down mass Shia-led protests. But US State Department spokesman John Kirby said that Bahrain had made progress on human rights, including reforms to its security forces, and was a partner in the fight against ISIL. The US has maintained ties with Bahrain despite numerous reports of torture, arbitrary detention and other abuses by security forces. The US is a major supplier of arms to the Gulf country, which hosts the US Navy's Fifth Fleet.",0,475
"Within minutes, water cannon showered the demonstrators and there were loud thuds as tear gas canisters were fired. People ran into the side streets of this poor neighbourhood, on the outskirts of Bangalore, as the police charged in. The protesters had been demonstrating against the government's eviction of local slum dwellers and were demanding that they be provided with housing. The police responded with force, firing tear gas canisters and water cannon at the unarmed protestors. Some people were arrested while others were injured in the chaos. The incident highlighted deep-seated social and economic issues in India, where many people are forced to live in cramped and overcrowded slums due to lack of affordable housing. The government's eviction of slum dwellers without providing alternative housing has been widely criticised. In response to the incident, the government has promised to look into the issue of housing for slum dwellers more closely and ensure that they are provided with adequate housing. However, it remains to be seen whether the government will follow through on its promise.",0,476
"The athlete set records for the fastest marathon for a double amputee and has won two Paralympic 200m gold medals. Photographer David Baird has charted Whitehead's progress for many years, photographing him at important moments in his career. David Baird's photography of Richard Whitehead has been featured in Sports Illustrated, The Guardian, BBC News, and many other publications. His photographs capture Whitehead's strength and determination, both on and off the track, and provide an intimate view into his life as a competitive athlete. Through these images, viewers can gain insight into Whitehead's struggles and successes, and his commitment to excellence. Baird's photography has helped raise awareness of Whitehead's amazing accomplishments and has inspired audiences around the world.",0,477
"Sean Earle snatched the bag of Linda Clarke, who had cut her wrists and walked out of hospital before sitting on a ledge over the M602 in Salford. After she was convinced to come down, she was taken to a safe place and was able to get the help she needed. Earle's actions were widely praised by mental health campaigners and the local police, who said that his quick thinking and courage had saved Linda's life. Earle, who is a former soldier, said he was just doing what he felt was right at the time, and that he was glad he had been able to help.",0,478
"All examples of this group, known as the Archosauromorpha, lay eggs. This led some scientists to wonder whether there was something in their biology that prevented live births. But examination of fossil evidence has revealed that some archosaurs, like theropods, did give birth to live young. Other examples of Archosauromorpha include crocodiles, birds, dinosaurs, and pterosaurs. All of these animals lay eggs, but some paleontologists suggest that some of the extinct species of dinosaurs may have given live birth. For example, the Maiasaura is believed to have been a dinosaur that gave birth to live young. Additionally, the fossilized remains of the dinosaur Protoceratops have been found in association with eggshell fragments, suggesting that it may have laid eggs and given live birth. Overall, while most members of the Archosauromorpha group lay eggs, there is evidence that some species may have given live birth.",0,479
"Numerous fire and police vehicles were dispatched to the Froghall Gardens area, homes were evacuated and roads were closed. The Scottish Fire and Rescue Service said it was alerted to reports of a chemical incident at 1.54pm and sent four fire engines, an incident support unit, an environmental protection unit, a hazardous materials unit and a command support vehicle to the scene. A spokesman for Police Scotland said: ""We were called to a report of a suspicious package in Froghall Gardens, Falkirk, around 1.50pm on Saturday 30th November."" No injuries were reported and the package was found to be safe. The roads were later reopened and residents allowed back into their homes.",0,480
"Media playback is not supported on this device The American, 32, who suffered two serious injuries in 2016, made her comeback last week finishing 13th in Altenmarkt, Austria. On Saturday, she won gold in the super-G, her first World Cup podium since her return. Shiffrin's win was especially impressive as it came less than a week after her return from injury. The American had suffered two serious injuries in 2016, including a torn ACL and a concussion, which kept her sidelined for months. She made her comeback last week in Altenmarkt, Austria, where she finished 13th in the slalom race. On Saturday, she bounced back with a victory in the super-G, her first World Cup podium since her return. The win was an inspiring moment for Shiffrin, who has been a dominant force in women's skiing since bursting onto the scene in 2013. She has become one of the most successful ski racers in history, winning three consecutive overall World Cup titles, four world championship gold medals, and an Olympic gold medal. With her latest victory, Shiffrin is now in the running to win her fourth World Cup overall title this season.",0,481
"Dywedodd Ofcom eu bod wedi ailhysbysebu'r drwydded ar gyfer teledu lleol yn Abertawe am nad oedd ymgeisydd yn ystod rownd gyntaf y broses drwyddedu. Y llynedd Made TV oedd y mgeisydd yn yr ail rownd. Roedd Ofcom yn ystyried ei chais o dan y sefydliadau a ddarperir gan Ddeddf Teledu Ynni 2006 ac yn cydnabod bod y farchnad lleol yn Abertawe yn gofyn am gynhyrchu ar gyfer ei cwsmeriaid. Ar ol i Ofcom reoli'r broses drwyddedu, dewiswyd Made TV i leihau'r nifer o sianeli teledu lleol sy'n cael eu darlledu yng Nghaerdydd ac Abertawe. Mae'r sianel newydd yn cynnig rhaglen a chymysgedd o gylchredeg, adloniant a newyddion lleol sy'n canolbwyntio ar Gymru. Bydd y sianel yn darlledu 24 awr yr wythnos ar Freeview, Virgin Media ac Sky.",0,482
"The 23-year-old crowdfunded her way to Rio to compete in the women's single sculls, but finished 20th in the finals last Saturday. However, six days later Snoop Dogg posted a picture of her on Instagram, with the caption ""Congrats to Emma Twigg who just won gold at the Olympics!"" The post went viral and quickly hit thousands of likes and shares. While the post was well-intentioned, it was incorrect given that she did not win a medal. Twigg later responded to the post, thanking him for his support but clarifying that she had in fact finished 20th.",0,483
"They are worried about losing a rare rest day and the effect on their awards night, Paul Struthers said. The move - supported by top female rider Hayley Turner - would see the weekend raceday become a bank holiday, giving jockeys an extra day off. Riders are concerned that this could mean losing out on their annual awards night, which is usually held on the first Sunday in December, as it would no longer be a rest day. Struthers said: ""Many of our riders look forward to their awards night each year and we appreciate that the potential change to the racing calendar may cause them some concern. We will continue to consult with those affected by the change to ensure that any disruption to their schedules is kept to a minimum.""",0,484
"Oxfordshire Clinical Commissioning Group (OCCG), which overseas health services, has said the non-emergency service lacks ""resilience."" South Central Ambulance Service (SCAS) runs the phone line and has said calls have risen by nearly a third in the last four years. The chief executive of OCCG has said that they are working with SCAS to develop solutions which will improve the resilience of the non-emergency service. This includes providing additional resources and training for staff, improving the systems used to answer calls and ensuring that patients are seen in a timely manner. OCCG is also looking at ways to reduce the number of people using the service inappropriately and to make sure that those who do use it receive the best possible care. In order to ensure that patients get the best possible care, OCCG is undertaking an audit of the service and its performance. This will include looking into the number of calls being received, how they are handled and what happens when a patient is referred to a medical professional. The results of this audit will be used to inform decisions about the future of the service and any changes that might need to be made. OCCG is also working closely with local GPs and other healthcare professionals to ensure that the most appropriate care is provided for each patient. This includes making sure that patients are referred to the right place for treatment and that their needs are met as quickly as possible. Finally, OCCG is committed to engaging with the public to ensure that they understand the role of the non-emergency service and why it is important. This includes providing information on the types of conditions that can be treated through the service, as well as how to access it.",0,485
"Some two dozen behemoths were identified, all with masses in excess of a hundred times that of the Sun. Four were known previously, including the remarkable colossus catalogued as R136a1, the most massive single star known. The newly discovered behemoths boast masses ranging from 150 to 300 times that of the Sun. Some are members of tight clusters, while others appear to be completely isolated in space. All of the stars belong to a special class of objects called Wolf-Rayet stars, which have extremely hot surface temperatures and strong stellar winds. By comparing the stars' locations in the sky with their distances from Earth, the team was able to measure the stars' absolute magnitudes - an indication of their intrinsic brightness. This allowed them to compare the stars' luminosities and determine the size of their respective masses. The study also revealed that the stars are all relatively young, at between 1 and 3 million years old. This suggests that these massive stars form more easily than previously thought. Overall, the findings shed new light on the nature of the most massive stars in our galaxy and provide important clues about how they form and evolve.",0,486
"Researchers hope to learn how much it weighed, how it moved and what it used its iconic back plates for. A UK team has scanned each of its 360 bones to create a 3D model of the animal. The team hopes that their research will shed light on how the animal moved, what it used its back plates for, and how much it weighed. They plan to use the 3D model to study the dinosaur's muscles, tendons and ligaments, which could provide further information about how it moved and how it interacted with its environment. Additionally, they will be looking at the shape of the bones and the structure of the joints to gain insight into how much the animal weighed. Finally, they will examine the back plates to determine what function they served.",0,487
"West Midlands Police said there was a ""sweet irony"" to officers using the centre for forced entry training when it had been paid for by money paid into the Proceeds of Crime Account (POCA). The Proceeds of Crime Act 2002 (POCA) sets out the procedure for confiscating money and other property from people convicted of criminal offences. The money is then used to fund initiatives which help prevent crime and support victims. West Midlands Police said the training facility was a ""great example"" of how POCA money could be used to benefit the community.",0,488
"Jeremy Forrest, from Petts Wood, London was jailed for five-and-a-half years in 2013 for abducting and having sex with the girl when she was 15. The pair spent seven days together on the run before being found in Bordeaux, France.",0,489
"The M8 westbound was closed for five hours at Newhouse in North Lanarkshire because of a jackknifed lorry, which also caused a diesel spillage. The M77A77 has reopened northbound at Newhouse following a five-hour closure due to the accident. Emergency services were called to the scene shortly after 1pm on Saturday afternoon, including Police Scotland, Scottish Fire and Rescue, and the Scottish Ambulance Service. The lorry driver was taken to hospital as a precautionary measure, while the clean up operation was completed. The disruption caused delays to traffic in the area, with many drivers having to find alternative routes. The M77A77 remained closed between junction three at Newhouse and junction four at Melrose until around 6pm.",0,490
"Media playback is not supported on this device The Great City Games, an open and free event for the public, is due to take place in Manchester on Friday. Organisers are expecting a capacity crowd of 5,000 people to attend, with the event set to showcase some of the world's best athletics talent. The Great City Games is a unique concept, allowing spectators to get up close and personal with the athletes competing in a series of sprints, middle distance races and field events. Competitors will be representing countries from across the globe, including the USA, Jamaica, Nigeria and South Africa. The day includes an exciting range of activities for all ages, as well as opportunities for local school groups to get involved in the action. There will also be a range of food and drink stalls, giving visitors the chance to sample cuisine from around the world. The main focus of the event will be the athletics, with showdowns between world-class elite athletes in the 100m, 200m, 400m, 800m and 1500m events. Some of the most recognisable names in the sport will be taking part, such as Olympic champions Shelly-Ann Fraser-Pryce and Kirani James, who are both due to compete in the 200m race. The Great City Games is an opportunity for the public to witness world-class sporting talent in an intimate setting. It is sure to be an event to remember, with plenty of excitement and entertainment for all.",0,491
"Figures from the university admissions service, Ucas, show it was the highest number for five years. Students placed through clearing tend to be those who did not get the grades they were expecting, or who made a late decision to apply. The number of applicants placed through clearing rose by 5 compared with last year and was the highest since 2013. A total of 9,860 students in England, Wales and Northern Ireland were accepted into higher education courses through the process this year, up from 9,410 in 2018. This includes students from outside the European Union (EU), who are not eligible for clearing. The rise comes as universities have become increasingly competitive with their offers and have been more likely to fill their places before clearing begins. It also follows a record high for the number of applications overall, with 690,930 people applying for university in England, Wales and Northern Ireland in 2019 - up 3 on 2018. However, the number of UK students accepted through clearing was down slightly, from 8,830 in 2018 to 8,780 this year. Ucas said the decrease in UK students accepted through clearing was due to the number of applicants falling by 1, while the overall acceptance rate remained much the same at 81. Ucas chief executive Clare Marchant said: ""Clearing continues to provide an important route into higher education for those who may have changed their minds about what or where to study or whose results weren't quite what they expected. ""There are still courses available in a wide range of subjects, so I'd urge anyone considering their options to look at all their choices, speak to advisers and make sure they understand the implications of their decisions.""",0,492
"Scores more are still missing in Teluk Wondama district after flash floods and landslides that were triggered when a river burst its banks. Hundreds of people have been injured and thousands are still missing. The Indonesian government is taking steps to assist the affected communities by providing immediate rescue and relief assistance, including food, water, shelter and medical supplies. In addition, the government has deployed search and rescue teams, as well as additional personnel to help those in need. The Indonesian Red Cross and other aid agencies are working in the area to provide support and assistance. The government is also working to rebuild infrastructure and restore services such as health, education, electricity and sanitation.",0,493
"That is the eye-catching accusation in the Guardian, following a report in a trade publication, the Bookseller. Amazon will not confirm that it has managed to do this. The accusation is that Amazon has managed to establish a monopoly in the UK book market, controlling more than 90 of the e-book market. It is not clear how this has been achieved, as Amazon does not disclose sales figures for its Kindle devices or its e-book titles. However, some reports suggest that Amazon's aggressive pricing policy and tight control over the supply chain have helped it to dominate the market. In addition, Amazon's ability to offer vast discounts on books makes it difficult for other retailers to compete. Amazon has also been accused of using its vast customer base to unfairly influence publishers and authors into signing exclusive deals with them. This has allowed Amazon to further entrench its position in the market. It is unclear if Amazon's dominance of the UK book market is legal under anti-trust laws. If it is found to be in violation of anti-trust laws, regulators may impose fines, or even force Amazon to break up its business to allow competition.",0,494
"Media playback is not supported on this device Since dethroning Wladimir Klitschko in Dusseldorf last November, the Briton has resembled a runaway lorry - smashing through road blocks and red lights as he collects titles and plaudits. The most recent of these came on Saturday night at Wembley, where Fury delivered a masterclass to outpoint American Deontay Wilder and become the unified heavyweight champion of the world. Fury's rise has been remarkable and his story is one of courage and resilience. It is also one of politics, race and identity.",0,495
"Media playback is not supported on this device Our mission is to inspire, empower and motivate our online community in the pursuit of feeling BodyPositive. And we'll be with you every step of the way, providing you with resources, guidance and motivation. Together we can make a difference!",0,496
"Media playback is not supported on this device With darkness falling, and your parents calling you in for tea, you squeeze in one last penalty to win the FA Cup, what do you do to celebrate? I would immediately drop to my knees and thank God for the opportunity to experience such a moment. I would then hug my teammates, coaches and fans that have supported me throughout the journey. After that, I would jump around in pure joy and excitement, while taking in the moment and the roar of the crowd. The celebration wouldn't be complete without spraying some champagne around and savoring this incredible moment with everyone who has been with me on this amazing journey.",0,497
"Nearly 25,000 signatures - 10 of Cardiff's voters - are needed to force a vote on the issue. But Labour councillor Ashley Govier told BBC Wales only about 8,000 have been collected so far. Mr Govier said: ""We need about 25,000 signatures to trigger a referendum, and we have collected 8,000 so far. We are working diligently to reach our target, but it is a huge task and we need the support of the people of Cardiff to make it happen.""",0,498
"Kirsty McGuire, from Dover, Kent, said her son Codie McDowell was left screaming with pain. The accident in East Sussex has led his family to warn of the dangers of Nerf guns Kirsty McGuire, the mother of eight-year-old Codie McDowell, is warning parents about the dangers of Nerf guns after her son was shot in the eye by a plastic pellet. McGuire said that her son was playing with the gun at a friend's house when the accident happened. She said that he was screaming in pain and she immediately drove him to the hospital. The doctors examined Codie and found that the plastic pellet had become lodged in his eye. They were able to remove it but he suffered from internal bleeding, scratches to the cornea, and bruising. The incident has made McGuire concerned about the safety of Nerf guns and other toy weapons. She is urging all parents to be aware of the potential risks and to ensure that children are supervised while using them. She also suggests never aiming the gun at anyone's head, even if it is a toy.",0,499
"Foredowne Boarding Kennel is facing allegations about how dogs, seized by Devon and Cornwall Police and placed there, were kept without exercise. The licensing authority, Teignbridge Council, said it was investigating and that it ""takes any allegation of poor animal welfare very seriously."" Foredowne Boarding Kennel takes the wellbeing of all animals in its care very seriously and is committed to providing them with a safe and healthy environment. We are co-operating fully with Teignbridge Council's investigation and will take any necessary steps to ensure that our kennels meet their high standards. We are also committed to ensuring that all dogs seized by Devon and Cornwall Police are provided with regular exercise, appropriate nutrition, and adequate medical care while in our facility.",0,500
"The BBC will broadcast more than 3,000 hours of coverage, including 550 hours of television on BBC One and BBC Four. BBC Radio 5 live and 5 live sports extra will broadcast over 600 hours of radio coverage. The BBC's digital services will also offer comprehensive coverage across connected devices, including the Red Button service, online and mobile app. BBC iPlayer will feature catch-up and highlights of the Games and the BBC Sport website will provide the latest news, results and live streaming on desktop, tablet and mobile. The BBC Sport App will offer notifications of key events and results.",0,501
"2 October 2015 Last updated at 18:13 BST Speaking in an interview with BBC Newsnight's diplomatic and defence editor Mark Urban, he said UK policy in Syria had been hampered by divisions in the National Security Council. He said: ""It was never a functioning body. It has been entirely unable to agree on any kind of decisions over Syria. ""That's why I think our policy on Syria has been so incoherent and inconsistent over the last five years."" Mr Fallon added: ""We have been paralysed by disagreement within that council, with one part of it wanting to intervene, another not wanting to intervene, and the government not able to reconcile those two points of view."" The defence secretary said he believed there was now an ""emerging consensus"" in favour of military action against Islamic State (IS). However, he stressed that any decision to extend RAF airstrikes from Iraq into Syria would need to be taken by a vote in Parliament.",0,502
"The 29-year-old, who plays on the right side of midfield, joins Carrick from Mid Ulster League side Crewe United. In addition to his stint at Crusaders, McAllister has also had spells at Donegal Celtic and Ballymena United. Carrick manager David McAlinden said: ""He's a great addition to the squad and I'm delighted to have him on board. He's a versatile player who can play in a number of positions, and he'll be a great asset for us. ""He's had success at his previous clubs and he'll bring that experience and quality to Carrick. We're looking forward to seeing him make an impact with the team."" McAllister is the latest signing for Carrick Rangers this summer, after they recently secured the services of goalkeeper Aaron McCarey, defender Mark Patton and midfielder Stephen O'Flynn.",0,503
"Zeid Raad Al Hussein described the incident, in which 10 people were wounded, as ""extremely shocking."" Cizre has been the focus of an offensive by Turkey's army against the Kurdish Workers Party (PKK). Zeid said the incident ""could amount to a war crime"" if it is determined that restrictions on the use of force were violated. He called for an impartial investigation into the incident and urged Turkey to abide by its obligations under international law to protect civilians in times of conflict. He also urged both sides to take all necessary steps to prevent further civilian casualties.",0,504
"The man had left the medals on a work surface to clean before leaving his home in Wootton Park, Bristol, only to find on his return that they had vanished. The police were alerted to the incident and began an investigation into the theft. They urged anyone with information on the whereabouts of the medals to contact them. CCTV footage from the area was also reviewed in order to identify any potential suspects. The police have yet to make any arrests or recover the medals.",0,505
"On one occasion there was only one commode available for more than 100 patients at North Middlesex University Hospital, a report by the watchdog said. Emergency services at the London hospital were not adequately staffed and there was a lack of privacy for patients. The report found that there were no sufficient supplies of toilet paper, soap or sanitary bins in the toilets, which meant that patients had to use their hands to clean themselves. Additionally, there were no hand dryers available, meaning that patients had to use towels to dry their hands. The report noted that this created an additional risk of cross-contamination.",0,506
"Invisible Edinburgh said the aim was to reveal a different side to Scotland's capital city. The tours start in the Grassmarket, Castle Terrace and Middle Meadow Walk and each has its own unique focus. The Grassmarket tour focuses on the history of Edinburgh, while the Castle Terrace tour looks at Edinburgh's Royal Mile and the Middle Meadow Walk tour takes visitors on a journey through Scotland's past and present. Tours are available year-round and include an interactive map that highlights each location's importance in Edinburgh's history. Additionally, participants can learn about local customs and traditions, as well as the stories behind some of Edinburgh's most iconic landmarks.",0,507
